Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772016708134,17930.760284423828,2422.222222222222,1,0.20625000000000004,373769.58798217773,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,4.870735168457031,70.62022399902344,0.307159423828125,2.1466217041015625,0.5746994018554688,0.471954345703125,0.18335723876953125,0.296600341796875,0.17566680908203125,0.1537322998046875,0.004913330078125,0.11766815185546875,1.1222152709960938,0.0448455810546875,0.086761474609375,0.1289215087890625,0.05106353759765625,0.14644622802734375,0.21468353271484375,3.66485595703125,3.1830062866210938,0.0195465087890625,0.00530242919921875,7.097038269042969,0.05975341796875,0.142669677734375,0.139862060546875,0.2194976806640625,0.0965423583984375,0.19353485107421875,0.29367828369140625,0.34859466552734375,8188,240,590006,42,0,33514618880,37173301248,8291573760,0
200,1772016708134,36379.41401672363,5450,0,0.1875,373770.15409851074,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,71.98290252685547,3.8284149169921875,13.364028930664063,4.8843536376953125,10.140190124511719,2.9446182250976563,4.003028869628906,3.4404678344726563,2.9413223266601563,2.9404983520507813,2.9396743774414063,3.1455917358398438,71.63861083984375,2.9388504028320313,2.9388504028320313,3.293853759765625,3.1810073852539063,9.767066955566406,3.1620635986328125,12.476112365722656,29.234481811523438,9.964744567871094,8.895622253417969,2.9726181030273438,3.3350372314453125,3.2600784301757813,3.3976364135742188,4.087043762207031,10.492721557617188,5.441154479980469,7.6914215087890625,7.709541320800781,8188,240,590006,42,0,33514618880,37173301248,8292544512,0
199,1772016708335,37632.06690979004,5175,0,0.3687499999999999,373778.4186553955,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,48.777442932128906,5.0316162109375,2.3615875244140625,1.7636642456054688,5.353431701660156,1.6021347045898438,0.9943161010742188,2.3833770751953125,0.7414474487304688,0.2081451416015625,0.17879486083984375,0.3111724853515625,67.38858032226563,0.102081298828125,0.10332489013671875,0.08780670166015625,0.0877532958984375,8.131217956542969,10.023330688476563,14.447822570800781,14.431655883789063,0.0881500244140625,0.088104248046875,4.740089416503906,0.25659942626953125,0.10272979736328125,1.1879348754882813,0.26366424560546875,0.5830001831054688,2.7408676147460938,0.36957550048828125,0.44429779052734375,8188,240,590006,42,0,33514618880,37173301248,8528523264,0
199,1772016708535,17931.41471862793,5175,0,0.35624999999999996,373785.7381744385,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,41.87660598754883,15.044395446777344,0.45903778076171875,3.1187744140625,1.77001953125,3.8018035888671875,0.9483871459960938,1.3843841552734375,0.30963897705078125,0.28829193115234375,0.30924224853515625,0.3280029296875,90.66279602050781,0.28809356689453125,0.28485870361328125,0.26958465576171875,0.43311309814453125,0.3813018798828125,0.36518096923828125,0.9444580078125,0.8697586059570313,0.3546295166015625,0.3557281494140625,0.46566009521484375,0.491485595703125,0.2691802978515625,0.7470321655273438,1.3450698852539063,0.351348876953125,0.3479156494140625,0.28311920166015625,0.32123565673828125,8188,240,18804,42,0,33514618880,37173301248,8586948608,0
200,1772016708735,37635.18197631836,5250,0,0.3125,373794.0238494873,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,40.29344177246094,15.220726013183594,1.208984375,3.3143463134765625,7.001953125,2.1996688842773438,1.2781829833984375,0.90069580078125,0,0.019287109375,0.021942138671875,0,16.553192138671875,0,0,0,0.18384552001953125,0,0.5969314575195313,13.201789855957031,10.176597595214844,0.11600494384765625,0,54.6446533203125,0.459136962890625,0.19795989990234375,0.14965057373046875,0.7696304321289063,0.14191436767578125,0.896881103515625,2.5731887817382813,0.6289215087890625,8188,240,18804,42,0,33514618880,37173301248,8662249472,0
200,1772016708936,36382.99494934082,5225,0,0.32499999999999996,373801.6469268799,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,3.6336898803710938,27.302215576171875,1.1899490356445313,1.9368972778320313,3.0522308349609375,2.1319656372070313,1.8345489501953125,0.7370758056640625,0.18030548095703125,0.193267822265625,0.22763824462890625,0.4937286376953125,2.2784500122070313,0.23691558837890625,0.25536346435546875,0.169281005859375,0.15660858154296875,0.7367706298828125,0.6020584106445313,4.1119537353515625,5.269737243652344,0.2187042236328125,0.23845672607421875,88.12867736816406,0.1958160400390625,1.0304489135742188,0.6128311157226563,1.2773361206054688,0.350677490234375,1.7855758666992188,1.4291534423828125,0.8180694580078125,8188,240,18804,42,0,33514618880,37173301248,8681250816,0
199,1772016709136,20342.549392700195,5200,0,0.32499999999999996,373809.29888916016,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,1.503936767578125,41.21446990966797,1.360992431640625,6.0518035888671875,3.4055404663085938,1.3244781494140625,1.242584228515625,0.5577239990234375,0.6977767944335938,0.16678619384765625,0.47452545166015625,0.34938812255859375,0.021148681640625,0.03955078125,0.053070068359375,0.1525726318359375,0.15322113037109375,0.37207794189453125,0.24200439453125,3.2242889404296875,3.6385650634765625,0.09990692138671875,0.06858062744140625,99.2997817993164,0.0242919921875,0.086334228515625,0.16399383544921875,1.4650802612304688,0.0749664306640625,0.14209747314453125,0.213775634765625,0.23596954345703125,8188,240,19033,42,0,33514618880,37173301248,8699076608,0
200,1772016709336,36384.28692626953,5050,0,0.3812500000000001,373817.08203125,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,14.3929443359375,39.788997650146484,1.3551559448242188,4.074897766113281,3.9862518310546875,3.3177947998046875,1.7481307983398438,2.5761871337890625,0.38739776611328125,0.5236663818359375,0.34375,1.3816146850585938,0.31703948974609375,0.35107421875,0.3208770751953125,0.31943511962890625,0.33428192138671875,0.4160919189453125,0.404083251953125,14.329421997070313,10.990249633789063,0.35814666748046875,0.36043548583984375,100,0.5972137451171875,0.5423049926757813,1.0041351318359375,0.7514724731445313,0.7432479858398438,0.44329833984375,0.9758834838867188,0.9494781494140625,8188,240,19033,42,0,33514618880,37173301248,8705380352,0
199,1772016709537,37642.44917297363,5250,0,0.3125,373824.6566925049,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,15.909919738769531,20.41960906982422,2.150604248046875,2.4267044067382813,5.69378662109375,1.1955108642578125,0.12578582763671875,0.1501617431640625,0.0660247802734375,0.46530914306640625,0,0,7.484642028808594,0,0,0,0.5260772705078125,0.02172088623046875,0,4.540870666503906,8.226310729980469,0,0,79.904296875,0,0,0,0,0,0.67889404296875,0,0.1162261962890625,8188,240,19100,42,0,33514618880,37173301248,8740220928,0
199,1772016709737,36386.04444885254,5225,0,0.3374999999999999,373832.5003967285,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,17.023880004882813,28.66309356689453,2.3910903930664063,4.632881164550781,5.3583984375,5.593162536621094,0.6529922485351563,1.6393966674804688,0.11458587646484375,0.7682266235351563,0.1804656982421875,0.15973663330078125,0.3537445068359375,0.1508941650390625,0.1312713623046875,0.10399627685546875,0.132415771484375,0.24974822998046875,0.46368408203125,9.784385681152344,6.022125244140625,0.150299072265625,0.14945220947265625,89.53620147705078,0.413482666015625,0.10894012451171875,0.37397003173828125,0.2035980224609375,0.6609344482421875,0.329864501953125,0.12007904052734375,0.1481475830078125,8188,240,19100,42,0,33514618880,37173301248,8767234048,0
