Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772140015879,77093.93487548828,5450,0,0.2437499999999999,699939.7168884277,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,11.73614501953125,36.836158752441406,0.16915130615234375,0.5346145629882813,0.36785125732421875,0.8467788696289063,0.2315216064453125,0.22027587890625,0.2165374755859375,0.1694793701171875,0.0433807373046875,0.24024200439453125,2.595550537109375,0.04046630859375,0.157379150390625,0.14144134521484375,0.16473388671875,0.1237030029296875,0.20294952392578125,2.6204986572265625,1.63116455078125,0.02213287353515625,0.099151611328125,31.468894958496094,0.26168060302734375,0.2502593994140625,0.014251708984375,0.0184326171875,0.01557159423828125,0.022674560546875,0.0345458984375,0.07025909423828125,8188,240,590006,42,0,33514618880,35903139840,11054309376,0
200,1772140015879,70066.72563171387,5450,0,0.19999999999999996,699940.2978820801,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,49.18288803100586,14.389152526855469,5.943977355957031,11.174896240234375,14.441764831542969,6.073554992675781,17.007354736328125,5.991096496582031,5.022026062011719,4.850044250488281,4.29248046875,4.4377593994140625,51.5246696472168,5.3612823486328125,4.458961486816406,4.2909088134765625,4.290122985839844,4.5587005615234375,4.883811950683594,25.798065185546875,37.49833297729492,12.864089965820313,4.9670562744140625,15.015823364257813,4.341957092285156,4.472312927246094,5.554466247558594,4.2964019775390625,4.2964019775390625,4.431480407714844,4.5877532958984375,4.295623779296875,8188,240,590006,42,0,33514618880,35903139840,11054600192,0
200,1772140016080,77095.3334350586,5075,0,0.39375000000000004,699948.4050750732,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,41.18229675292969,12.594482421875,2.1221923828125,2.2799301147460938,2.12811279296875,8.517677307128906,0.7178955078125,1.969482421875,0.27870941162109375,0.3732757568359375,0.45644378662109375,0.2137451171875,44.25185012817383,0.48743438720703125,0.5136947631835938,0.33984375,0.35173797607421875,0.16802978515625,0.1634063720703125,10.176063537597656,4.626762390136719,0.358551025390625,0.17653656005859375,21.329483032226563,0.2269744873046875,0.3348236083984375,0.23931121826171875,0.5868682861328125,0.35024261474609375,0.20658111572265625,0.26583099365234375,0.236083984375,8188,240,590006,42,0,33514618880,35903139840,11291402240,0
200,1772140016280,77095.91540527344,5125,0,0.34999999999999987,699955.8356170654,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,100,0.7404937744140625,0.2645111083984375,3.6548843383789063,1.2705230712890625,5.674095153808594,0.25701904296875,0.82110595703125,0.09949493408203125,0.09554290771484375,0.173614501953125,0.26821136474609375,38.701927185058594,0.13970184326171875,0.1319580078125,0.0778656005859375,0.0906524658203125,0.42279052734375,0.7328567504882813,2.7810821533203125,1.390594482421875,0.064727783203125,0.28643798828125,3.3803329467773438,0.7459945678710938,0.0928955078125,0.09569549560546875,0.52972412109375,0.32584381103515625,0.6465988159179688,0.13849639892578125,0.0841064453125,8188,240,18731,42,0,33514618880,35903139840,11347460096,0
199,1772140016480,70070.61827087402,5200,0,0.31874999999999987,699963.8801422119,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,34.241111755371094,13.559059143066406,1.1178054809570313,3.0741043090820313,4.012458801269531,4.5633544921875,0.930267333984375,1.6351165771484375,0.7414321899414063,1.44866943359375,0.222320556640625,0.45902252197265625,9.103446960449219,0.6039886474609375,0.36574554443359375,0.39284515380859375,0.35980987548828125,0.8923416137695313,1.0600204467773438,8.6116943359375,9.297576904296875,0.7955245971679688,1.1810379028320313,67.04502868652344,0.9755325317382813,0.9221343994140625,1.328948974609375,0.759246826171875,0.3193359375,0.604095458984375,0.337799072265625,0.5964584350585938,8188,240,18731,42,0,33514618880,35903139840,11427295232,0
200,1772140016680,70071.37106323242,5150,0,0.33125000000000004,699971.857635498,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,35.52717590332031,7.9900665283203125,0.31110382080078125,4.096595764160156,0.990264892578125,7.3166961669921875,0.3218841552734375,1.022216796875,0.24086761474609375,0.3527374267578125,0.1841583251953125,0.14362335205078125,1.253448486328125,0.7194976806640625,0.33975982666015625,0.41718292236328125,0.2834930419921875,0.23152923583984375,0.5434799194335938,8.613723754882813,4.157752990722656,0.1533050537109375,0.16149139404296875,95.76432800292969,0.3501434326171875,0.25409698486328125,0.6986312866210938,0.38204193115234375,0.23902130126953125,0.21205902099609375,0.15564727783203125,0.1445159912109375,8188,240,18731,42,0,33514618880,35903139840,11454832640,0
199,1772140016881,77100.13688659668,5175,0,0.34375,699979.341217041,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2.72113037109375,90.65460205078125,0.27701568603515625,2.293487548828125,0.7208023071289063,2.858917236328125,0.18084716796875,1.187957763671875,0.082427978515625,0.1589202880859375,0,0.02577972412109375,21.378311157226563,0.0900726318359375,0.39951324462890625,0.09032440185546875,0.18109893798828125,0.22086334228515625,0.294952392578125,4.20184326171875,2.23114013671875,0.60479736328125,1.1880569458007813,15.576400756835938,0.30774688720703125,0.484344482421875,0.07718658447265625,0.10910797119140625,0.08807373046875,0.0204315185546875,0.729339599609375,0.8766708374023438,8188,240,18813,43,0,33514618880,35903139840,11465330688,0
200,1772140017081,70074.88404846191,5225,0,0.34999999999999987,699987.072052002,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,0.29503631591796875,97.86930847167969,1.1451034545898438,3.7930984497070313,0,7.396354675292969,1.460540771484375,0.7474365234375,0,0,0.11110687255859375,0,36.11008834838867,0,0,0.1194305419921875,0,0,0,2.0095138549804688,0.7961959838867188,0,0,5.293327331542969,0,0.009368896484375,0.08589935302734375,0.7509384155273438,0.2082366943359375,0,0,0.1444854736328125,8188,240,18813,43,0,33514618880,35903139840,11463528448,0
199,1772140017282,70075.68734741211,5250,0,0.2437499999999999,699994.3274993896,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,9.488548278808594,15.827545166015625,1.3703842163085938,0.6335296630859375,3.3326797485351563,2.8789825439453125,0.36251068115234375,0.7017440795898438,0.7783126831054688,1.9612503051757813,0.3360595703125,0.31214141845703125,6.396965026855469,0.9212570190429688,1.29107666015625,0.403076171875,0.3703155517578125,0.41466522216796875,0.435699462890625,5.930595397949219,9.484970092773438,0.41715240478515625,0.43007659912109375,73.92239379882813,0.43634033203125,0.7598190307617188,0.38329315185546875,0.37180328369140625,0.3387451171875,0.559600830078125,0.6721649169921875,0.7353591918945313,8188,240,18813,43,0,33514618880,35903139840,11497086976,0
199,1772140017482,70076.71347045898,5200,0,0.34375,700002.1304016113,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,10.14605712890625,33.554649353027344,0.4732818603515625,2.943603515625,4.1175689697265625,4.654670715332031,0.9392166137695313,1.5065078735351563,0.11225128173828125,0.05837249755859375,0.0512237548828125,0.32450103759765625,11.810394287109375,0.6666412353515625,0.0929107666015625,0.4351043701171875,0.1635284423828125,0.11139678955078125,0.12589263916015625,4.43621826171875,5.433113098144531,0.0582733154296875,0.21704864501953125,65.76741027832031,0.9122848510742188,0.14463043212890625,0.191558837890625,0.7212677001953125,0.0788116455078125,0.2750244140625,1.4015579223632813,0.3481903076171875,8188,240,18862,43,0,33514618880,35903139840,11525050368,0
