Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772143770341,86466.7140045166,5425,0,0.20625000000000004,824428.4257507324,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,20.062576293945313,3.4441146850585938,0.31479644775390625,0.474090576171875,0.6353683471679688,0.7750167846679688,0.21231842041015625,0.29952239990234375,0.3215789794921875,0.29964447021484375,0.17604827880859375,0.122894287109375,57.471046447753906,0.14260101318359375,0.1109771728515625,0.13471221923828125,0.14580535888671875,0.265533447265625,0.2315673828125,5.589271545410156,1.5851058959960938,0.12267303466796875,0.141632080078125,1.83343505859375,0.117279052734375,0.1656036376953125,0.20452880859375,0.2913970947265625,0.42337799072265625,0.5040054321289063,0.21436309814453125,0.15270233154296875,8188,240,590006,42,0,33514618880,35903139840,11178897408,0
200,1772143770341,86466.78552246094,5375,0,0.20625000000000004,824429.0444335938,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,36.81358337402344,28.310958862304688,10.852989196777344,4.328971862792969,7.8218841552734375,11.511421203613281,4.551200866699219,3.9687728881835938,3.9679489135742188,4.167869567871094,10.597709655761719,7.830970764160156,49.2444953918457,4.1653900146484375,4.213310241699219,4.272789001464844,3.9638137817382813,4.854393005371094,6.5760650634765625,36.72105407714844,20.44115447998047,4.018341064453125,4.020820617675781,18.2998046875,4.01751708984375,4.01751708984375,13.915489196777344,4.599945068359375,4.253791809082031,3.9704208374023438,3.9695968627929688,4.092689514160156,8188,240,590006,42,0,33514618880,35903139840,11179114496,0
199,1772143770541,103977.73184204102,5100,0,0.3687499999999999,824437.049041748,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,57.9516487121582,18.750015258789063,1.377166748046875,5.208404541015625,3.7911453247070313,4.9055023193359375,1.233001708984375,1.027008056640625,0.5364608764648438,0.3334503173828125,0.23504638671875,0.264495849609375,24.65760040283203,0.8368759155273438,0.28937530517578125,0.331756591796875,0.17584991455078125,0.37339019775390625,0.235992431640625,8.448959350585938,6.505134582519531,0.7070388793945313,0.5986404418945313,18.857864379882813,0.20754241943359375,0.49248504638671875,0.44970703125,1.1725616455078125,0.30722808837890625,0.3363800048828125,0.5750656127929688,0.33608245849609375,8188,240,590006,42,0,33514618880,35903139840,11417894912,0
199,1772143770742,103978.32243347168,5125,0,0.34999999999999987,824444.4601287842,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,100,0.768829345703125,0.45645904541015625,3.5755996704101563,1.3901748657226563,6.6300201416015625,0.2325897216796875,1.28387451171875,0.25811767578125,0.34627532958984375,0.221771240234375,0.18756866455078125,38.32863998413086,0.47979736328125,0.222076416015625,0.27956390380859375,0.27921295166015625,0.2364349365234375,0.22332000732421875,0.9036483764648438,1.0341796875,0.33196258544921875,0.41951751708984375,5.5701141357421875,0.35100555419921875,0.24565887451171875,0.5184860229492188,0.9800796508789063,0.24161529541015625,0.6366500854492188,0.25821685791015625,0.519134521484375,8188,240,18860,42,0,33514618880,35903139840,11477417984,0
199,1772143770942,86471.11151123047,5025,0,0.4125000000000001,824452.562576294,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,19.804466247558594,25.397239685058594,0.8239059448242188,1.9743194580078125,3.0115737915039063,4.63543701171875,0.5991058349609375,1.5301895141601563,0.14874267578125,0,0.363555908203125,0.8311843872070313,8.368057250976563,0,0,0.6461410522460938,0,0.2318267822265625,0.2168731689453125,9.445022583007813,5.332084655761719,0,0,66.61598205566406,0,0.47666168212890625,0.4116973876953125,0.7501068115234375,0,0.269683837890625,0,0,8188,240,18860,42,0,33514618880,35903139840,11552845824,0
199,1772143771142,86471.89440917969,5150,0,0.3374999999999999,824460.6676635742,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,34.719696044921875,11.727439880371094,0.742095947265625,4.0806121826171875,2.0345840454101563,7.60528564453125,0.2364349365234375,2.2267837524414063,0.437774658203125,1.1628799438476563,0.9206466674804688,0.04193878173828125,6.199729919433594,0.10577392578125,0.19374847412109375,1.4171524047851563,0.16375732421875,0.08182525634765625,0.12366485595703125,7.805778503417969,5.778541564941406,0.327911376953125,0.15375518798828125,89.67767333984375,0.8985519409179688,0.262176513671875,0.4661712646484375,0.43148040771484375,0.06223297119140625,0.45917510986328125,0.08127593994140625,0.24713134765625,8188,240,18860,42,0,33514618880,35903139840,11570683904,0
199,1772143771342,86472.3871459961,5200,0,0.32499999999999996,824468.0243530273,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,23.623924255371094,1.6931915283203125,0.45021820068359375,2.3527069091796875,1.8340225219726563,3.38873291015625,0.1902008056640625,0.9700088500976563,0.23313140869140625,0.37496185302734375,0.17485809326171875,0.1158447265625,1.2368698120117188,0.072662353515625,0.07436370849609375,0.649322509765625,0.25186920166015625,0.10359954833984375,0.13468170166015625,1.8911895751953125,2.1565093994140625,0.06731414794921875,0.07216644287109375,99.90594482421875,0.170166015625,0.1656646728515625,0.38185882568359375,0.6285781860351563,0.19774627685546875,0.0614166259765625,4.723052978515625,1.80328369140625,8188,240,18940,42,0,33514618880,35903139840,11585531904,0
200,1772143771542,86473.01918029785,5200,0,0.32499999999999996,824475.5681152344,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,38.290740966796875,2.7650222778320313,0.26589202880859375,4.7251739501953125,1.3498992919921875,5.796142578125,0.5831298828125,1.2323837280273438,0.6567459106445313,0.49723052978515625,0.26424407958984375,0.297607421875,1.7359085083007813,0.254608154296875,0.24237060546875,0.188934326171875,0.18883514404296875,0.27758026123046875,0.3830108642578125,2.9819793701171875,1.957855224609375,0.20641326904296875,0.19602203369140625,97.9456558227539,0.2414703369140625,0.5380325317382813,0.30735015869140625,0.5554656982421875,0.39134979248046875,0.7538375854492188,0.20531463623046875,0.25115966796875,8188,240,18940,42,0,33514618880,35903139840,11602395136,0
200,1772143771743,103986.84301757813,5275,0,0.31874999999999987,824483.2938079834,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,8.881805419921875,38.15816879272461,1.3725738525390625,3.1270523071289063,3.05987548828125,8.081947326660156,0.6368026733398438,2.3446121215820313,0.1558685302734375,0.18361663818359375,0.05974578857421875,0.04561614990234375,9.478179931640625,0.02919769287109375,0.04651641845703125,0.21196746826171875,0.28368377685546875,0.21695709228515625,0.17089080810546875,6.139259338378906,9.396873474121094,0.4361114501953125,0.213165283203125,65.4559555053711,0.8443222045898438,0.55145263671875,0.39513397216796875,1.0352783203125,0.0950775146484375,0.30364990234375,0.8612442016601563,0.1569671630859375,8188,240,18993,42,0,33514618880,35903139840,11639996416,0
199,1772143771943,103988.29006958008,5250,0,0.30000000000000004,824491.384552002,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,7.557952880859375,47.09415054321289,0.163604736328125,5.624755859375,2.4592132568359375,12.060737609863281,1.3369979858398438,4.303924560546875,0,0,0,0,16.607566833496094,0.0027923583984375,0,0,0,0.28261566162109375,0.24774932861328125,3.8224945068359375,5.716285705566406,0,0,54.82093811035156,0.0950164794921875,0.14110565185546875,0.6260757446289063,1.0121383666992188,0.0733184814453125,0.21138763427734375,0,0.20355224609375,8188,240,18993,42,0,33514618880,35903139840,11661750272,0
