Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772141690839,77501.0283203125,5450,0,0.2124999999999999,755447.7746582031,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,65.46395874023438,10.278404235839844,0.3751678466796875,0.2800750732421875,0.6316375732421875,0.8736343383789063,0.326385498046875,0.19445037841796875,0.2700653076171875,0.237457275390625,0.177215576171875,0.1211395263671875,1.8765411376953125,0.19942474365234375,0.18671417236328125,0.23656463623046875,0.19029998779296875,0.2694091796875,0.21018218994140625,0.9722747802734375,1.180938720703125,0.17490386962890625,0.09809112548828125,4.547172546386719,0.24217987060546875,0.24668121337890625,0.23024749755859375,0.12186431884765625,0.10842132568359375,0.20122528076171875,0.23978424072265625,0.11547088623046875,8188,240,590006,42,0,33514618880,35903139840,11087843328,0
199,1772141690840,89293.83288574219,5450,0,0.19999999999999996,755448.3462524414,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,24.6336669921875,42.09515380859375,4.186912536621094,0,10.994651794433594,0,0,0,0,0,0.43131256103515625,3.08038330078125,34.29106903076172,0,0,0,0,6.599617004394531,0,26.872154235839844,29.21234130859375,0.01224517822265625,0,14.488456726074219,0,2.800689697265625,0,0,0,2.5031051635742188,0,0,8188,240,590006,42,0,33514618880,35903139840,11087986688,0
199,1772141691040,77502.28846740723,5125,0,0.3374999999999999,755456.358795166,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,38.701499938964844,18.94207763671875,1.306304931640625,4.212669372558594,2.3606796264648438,5.991325378417969,0.58929443359375,0.90423583984375,0.27685546875,0.1361846923828125,0.197296142578125,0.14804840087890625,31.96973419189453,0.1126556396484375,0.36867523193359375,0.375152587890625,0.09610748291015625,0.39070892333984375,0.46402740478515625,4.542510986328125,9.942047119140625,0.5504684448242188,0.2245635986328125,32.26139831542969,0.7177047729492188,1.0764617919921875,0.1952056884765625,0.5913925170898438,0.19500732421875,0.6981658935546875,0.45630645751953125,0.07871246337890625,8188,240,590006,42,0,33514618880,35903139840,11326746624,0
200,1772141691240,77502.86643981934,5175,0,0.34999999999999987,755463.833404541,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,1.6202621459960938,39.025306701660156,0.007965087890625,3.2167739868164063,0.5754623413085938,5.795753479003906,0,1.1703720092773438,0.12627410888671875,0,0,0,0.4419708251953125,0,0,0,0,0,0,0.22238922119140625,0.7632293701171875,0,0,100,0,0,0,0,0,0,0,0,8188,240,18885,42,0,33514618880,35903139840,11401555968,0
199,1772141691440,89298.34828186035,5125,0,0.3374999999999999,755471.9602355957,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,7.9099273681640625,48.9422492980957,1.9680938720703125,5.6208343505859375,3.5160064697265625,6.922515869140625,0.54473876953125,2.2322311401367188,0.47594451904296875,1.3347549438476563,1.1564254760742188,0.787872314453125,8.119049072265625,0.67498779296875,0.31472015380859375,0.42816162109375,0.47539520263671875,0.49370574951171875,1.0203857421875,7.8057708740234375,10.415130615234375,1.1976242065429688,0.6356277465820313,56.116981506347656,1.0289154052734375,0.6508407592773438,0.181182861328125,0.72332763671875,0.5440902709960938,0.5596542358398438,1.1244964599609375,0.703521728515625,8188,240,18885,42,0,33514618880,35903139840,11457626112,0
199,1772141691641,77505.20477294922,5150,0,0.3374999999999999,755479.917892456,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,3.5004959106445313,47.01771545410156,0.16957855224609375,3.935516357421875,0.80072021484375,9.471717834472656,0.470001220703125,1.2648773193359375,0.2607421875,0.6044998168945313,0.14633941650390625,0.15778350830078125,3.825958251953125,0.3157196044921875,0.21910858154296875,0.31491851806640625,0.18846893310546875,0.22440338134765625,0.1705780029296875,4.042320251464844,3.947509765625,0.2228546142578125,0.213958740234375,85.99562072753906,0.33356475830078125,0.228607177734375,0.5132904052734375,0.6166458129882813,0.12224578857421875,0.1636810302734375,0.280731201171875,0.2264556884765625,8188,240,18885,42,0,33514618880,35903139840,11488223232,0
199,1772141691841,77505.73210144043,5200,0,0.33125000000000004,755487.2032775879,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,4.0904998779296875,23.79277801513672,0.582611083984375,2.1008758544921875,1.9426956176757813,2.9944076538085938,0.38409423828125,0.6121444702148438,0.09441375732421875,0.04868316650390625,0.1259002685546875,0.0101470947265625,1.0430679321289063,0.07106781005859375,0.02593994140625,0,0,0.1371917724609375,2.90814208984375,1.6060867309570313,1.0880508422851563,0,0,99.42093658447266,0.5583648681640625,0.10170745849609375,0.5640182495117188,0.18387603759765625,0,0.1302490234375,0.00799560546875,0.06207275390625,8188,240,18959,42,0,33514618880,35903139840,11499520000,0
200,1772141692040,77506.43946838379,5150,0,0.33125000000000004,755495.0910949707,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,5.470054626464844,40.4366455078125,1.8212356567382813,4.5608673095703125,0.5440597534179688,10.913177490234375,2.1363449096679688,1.8404769897460938,0.263885498046875,0.19091796875,0.6910400390625,0.473236083984375,1.3124618530273438,1.7371749877929688,0.5913848876953125,0.2404937744140625,0.412017822265625,0.8810043334960938,0.37038421630859375,7.496253967285156,14.759262084960938,0.1868133544921875,0.19651031494140625,99.5711441040039,0.5444564819335938,0.7185821533203125,0.67974853515625,1.1085052490234375,0.7867965698242188,1.0876617431640625,0.6776962280273438,0.70068359375,8188,240,18959,42,0,33514618880,35903139840,11499683840,0
200,1772141692241,77507.49458312988,5325,0,0.26875000000000004,755503.1102294922,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,6.915168762207031,42.4327278137207,0.5083389282226563,2.0174560546875,2.749847412109375,6.43695068359375,0.6972274780273438,0.7156524658203125,0.087249755859375,0.244232177734375,0.052093505859375,0.08740234375,7.5124053955078125,0.6606674194335938,0.22760009765625,0.07721710205078125,0.04599761962890625,0.5341033935546875,0.4922027587890625,14.214813232421875,20.17559814453125,0.47927093505859375,0.14543914794921875,64.11225891113281,3.1002578735351563,2.4645614624023438,0.762451171875,0.2530670166015625,0.26226043701171875,0.2693023681640625,1.0916366577148438,0.1201171875,8188,240,19018,42,0,33514618880,35903139840,11535216640,0
200,1772141692442,89306.71775817871,5200,0,0.32499999999999996,755511.3711090088,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,10.620491027832031,51.182735443115234,0.5565032958984375,6.458213806152344,2.5109481811523438,12.745330810546875,2.514190673828125,3.2651138305664063,0.193878173828125,0.20110321044921875,0.143341064453125,0.2079315185546875,7.0207977294921875,0.204986572265625,0.171051025390625,0.1791229248046875,0.16631317138671875,0.6574783325195313,0.20189666748046875,6.645957946777344,7.5420684814453125,0.1361083984375,0.144134521484375,63.222145080566406,0.7597503662109375,1.6875534057617188,0.9608993530273438,0.9616012573242188,0.32300567626953125,0.4281158447265625,0.6819992065429688,0.19815826416015625,8188,240,19018,42,0,33514618880,35903139840,11559251968,0
