Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772138925974,69100.3126373291,5450,0,0.23124999999999996,661969.8082275391,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,60.76404571533203,9.308479309082031,0.477142333984375,0.315460205078125,0.646240234375,1.0853500366210938,0.2292938232421875,0.20810699462890625,0.2821044921875,0.445892333984375,0.18222808837890625,0.2286529541015625,5.4398345947265625,0.0814056396484375,0.11342620849609375,0.1220550537109375,0.07674407958984375,0.23563385009765625,0.1793670654296875,99.56243896484375,2.9306411743164063,0.202850341796875,0.10652923583984375,5.9652099609375,0.15375518798828125,0.1431884765625,0.26497650146484375,0.1124420166015625,0.29537200927734375,0.1452789306640625,0.1122894287109375,0.1366729736328125,8188,240,590006,41,0,33514618880,35903139840,11617095680,0
199,1772138925974,69100.36869812012,5375,0,0.23124999999999996,661970.4265441895,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,20.01263427734375,39.554710388183594,17.169448852539063,4.0200653076171875,8.743621826171875,12.720314025878906,4.4755401611328125,4.7989959716796875,9.175521850585938,8.538986206054688,4.7622222900390625,7.317787170410156,57.60116195678711,4.3916168212890625,4.165290832519531,3.9012451171875,3.9012451171875,15.1900634765625,6.5737457275390625,100,48.47938919067383,8.681381225585938,6.406837463378906,4.0766448974609375,8.146697998046875,4.164344787597656,9.669662475585938,4.1813201904296875,5.826881408691406,4.867835998535156,11.531173706054688,31.777671813964844,8188,240,590006,41,0,33514618880,35903139840,11617538048,0
200,1772138926174,65211.87405395508,5150,0,0.33125000000000004,661979.4515838623,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,72.68283081054688,13.041755676269531,1.5948028564453125,3.763458251953125,2.50616455078125,7.1722259521484375,0.01967620849609375,0.6307220458984375,0,0.2750396728515625,0,0,12.577690124511719,0.42867279052734375,0.36019134521484375,0,0,1.1187210083007813,2.75201416015625,99.13914489746094,10.845420837402344,0,0,39.7020263671875,0.30316925048828125,1.3984146118164063,1.169281005859375,0.40158843994140625,0,0.2169189453125,1.0179977416992188,0,8188,240,590006,41,0,33514618880,35903139840,11855675392,0
200,1772138926375,65212.48114013672,5100,0,0.34999999999999987,661987.3322601318,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,10.459159851074219,33.042213439941406,0.11252593994140625,5.216285705566406,1.1999053955078125,6.501716613769531,0.3375244140625,0.5562896728515625,0.302642822265625,0.13193511962890625,0.324005126953125,0.06247711181640625,100,0,0,0.3284454345703125,0,0.125946044921875,0.07505035400390625,100,1.3447647094726563,0.125946044921875,0.158233642578125,0,0,0.04022216796875,0.09944915771484375,0.7224044799804688,1.04595947265625,0.359832763671875,0,0.005340576171875,8188,240,590006,41,0,33514618880,35903139840,11912855552,0
200,1772138926575,35893.21144104004,5275,0,0.28749999999999987,661996.8502197266,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,25.56366729736328,33.67417907714844,5.388679504394531,4.464775085449219,4.791290283203125,11.890419006347656,2.5356292724609375,1.4840087890625,0.7053146362304688,5.2958526611328125,0.36175537109375,0.25893402099609375,26.082077026367188,0.8526763916015625,0.3773040771484375,1.31805419921875,0.8076400756835938,0.8344268798828125,2.451904296875,99.12307739257813,9.605819702148438,4.433433532714844,1.2819595336914063,34.15039825439453,0.42798614501953125,1.4282760620117188,1.4518203735351563,1.2160263061523438,1.0868606567382813,0.40518951416015625,1.82672119140625,0.7879409790039063,8188,240,19001,41,0,33514618880,35903139840,11985215488,0
200,1772138926775,65214.50793457031,5150,0,0.3374999999999999,662006.1305084229,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,42.15090560913086,7.496818542480469,3.368682861328125,4.213310241699219,3.5317535400390625,5.307899475097656,0.7225112915039063,1.0407791137695313,0.44655609130859375,0,0,0,0,0,0,0,0,0,0.23459625244140625,6.726173400878906,97.57909393310547,0,0,95.40798950195313,0,0,0.6516952514648438,0.2468414306640625,0.06771087646484375,0,2.6049652099609375,0.1108245849609375,8188,240,19001,41,0,33514618880,35903139840,12013625344,0
200,1772138926976,65215.0330657959,5150,0,0.3374999999999999,662014.0548706055,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,16.224853515625,11.948760986328125,1.521484375,2.2135009765625,1.4459991455078125,3.5333786010742188,0.5199966430664063,0.5819091796875,0.7281875610351563,1.145416259765625,0.3003387451171875,0.27030181884765625,0.19736480712890625,0.280029296875,0.27089691162109375,0.4005126953125,0.27304840087890625,0.4238128662109375,0.39023590087890625,4.1182861328125,100,2.4131088256835938,0.30976104736328125,99.1427993774414,0.24565887451171875,0.27014923095703125,0.38130950927734375,6.334587097167969,0.36444091796875,0.27214813232421875,1.2426528930664063,1.1961517333984375,8188,240,19094,41,0,33514618880,35903139840,12025667584,0
199,1772138927176,65215.643295288086,5175,0,0.35624999999999996,662021.9953918457,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,37.57316589355469,4.2640838623046875,2.3147964477539063,3.6387252807617188,5.922645568847656,5.31427001953125,1.3805465698242188,2.0199966430664063,0.46546173095703125,0.6738662719726563,0.8696670532226563,1.2365264892578125,0.31322479248046875,0.9087066650390625,2.0497283935546875,0.6722183227539063,0.5855712890625,0.9926681518554688,0.6980133056640625,6.269439697265625,97.6038818359375,0.5605697631835938,0.3937530517578125,99.48384857177734,0.3323516845703125,0.32965850830078125,0.7698211669921875,0.46645355224609375,0.6912460327148438,0.3994293212890625,0.4632720947265625,0.42621612548828125,8188,240,19094,41,0,33514618880,35903139840,12040409088,0
200,1772138927376,65216.47085571289,4925,0,0.3999999999999999,662030.5335083008,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,12.080780029296875,28.375022888183594,3.1063995361328125,1.602813720703125,1.739898681640625,4.961906433105469,2.5410079956054688,1.6411285400390625,0.18595123291015625,0.9192123413085938,0.088531494140625,0.08612823486328125,5.4765472412109375,0.30895233154296875,0.844818115234375,0.1085662841796875,0.12115478515625,1.6959381103515625,5.1194305419921875,7.1087799072265625,98.37645721435547,2.6664047241210938,0.37889862060546875,75.97847747802734,0.07718658447265625,0.14373779296875,1.4280548095703125,0.504241943359375,0.17061614990234375,0.17650604248046875,0.492401123046875,1.0211257934570313,8188,240,19158,41,0,33514618880,35903139840,12076990464,0
199,1772138927576,65217.41613769531,5175,0,0.33125000000000004,662039.4497070313,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,28.103736877441406,24.816070556640625,0.8835906982421875,5.736839294433594,1.4525833129882813,10.831550598144531,0.8085556030273438,5.097953796386719,0.05742645263671875,0.06021881103515625,0.0320281982421875,0.0590667724609375,0.35930633544921875,0.5186996459960938,0.03417205810546875,0.0945892333984375,0.07159423828125,0.14467620849609375,0.536956787109375,4.813934326171875,100,7.7644500732421875,0.6624298095703125,74.46762084960938,0.039459228515625,0.07852935791015625,0.4642181396484375,0.315399169921875,0.07688140869140625,0.371429443359375,0.17311859130859375,0.20679473876953125,8188,240,19158,41,0,33514618880,35903139840,12105011200,0
199,1772138927777,65218.46383666992,5300,0,0.29374999999999996,662048.0956420898,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,22.609237670898438,32.084503173828125,0.01662445068359375,1.7775955200195313,2.1247940063476563,4.8181304931640625,0.2962646484375,1.1924285888671875,0,1.3201751708984375,0,0,8.009605407714844,0,0,0,0,0.5245285034179688,0.7392120361328125,5.5469818115234375,99.12432098388672,4.448600769042969,0.6124649047851563,59.15971755981445,0,0,0,0,0.0374603271484375,0,0,0,8188,240,19158,41,0,33514618880,35903139840,12127694848,0
200,1772138927977,69115.81510925293,5175,0,0.36250000000000004,662057.0662689209,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,36.34548568725586,54.82982635498047,0.8709793090820313,6.123634338378906,1.3705368041992188,12.409217834472656,0.5474624633789063,4.142234802246094,0.6037139892578125,0.350341796875,0.42527008056640625,0.29723358154296875,6.796684265136719,0.38271331787109375,0.29393768310546875,0.2496795654296875,0.9844284057617188,0.35099029541015625,0.2194061279296875,5.567024230957031,100,7.668914794921875,0.411285400390625,38.15028762817383,0.5277328491210938,0.261566162109375,1.15142822265625,1.2439498901367188,0.4676361083984375,0.36737823486328125,0.6103134155273438,2.24481201171875,8188,240,19250,42,0,33514618880,35903139840,12111499264,0
199,1772138928177,65221.66439819336,5175,0,0.3374999999999999,662065.1461181641,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,17.977561950683594,71.32176971435547,0.9831924438476563,3.6588516235351563,2.4324188232421875,5.085884094238281,1.39044189453125,1.3144912719726563,0.48773956298828125,1.2687454223632813,0.6688690185546875,0.50555419921875,3.3792266845703125,0.6703109741210938,0.7368087768554688,0.32855987548828125,0.33687591552734375,0.46802520751953125,0.7778244018554688,3.724853515625,99.64649963378906,3.2004318237304688,0.7557754516601563,34.118408203125,0.35369873046875,0.36449432373046875,1.2637710571289063,0.47882843017578125,1.5033798217773438,0.371612548828125,0.33329010009765625,0.317413330078125,8188,240,19250,42,0,33514618880,35903139840,12121272320,0
200,1772138928378,65222.375900268555,5125,0,0.34375,662073.9673309326,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,37.43041229248047,3.2940139770507813,0.8302459716796875,2.9882736206054688,1.3418426513671875,4.982398986816406,0.7352828979492188,0.2430572509765625,0,0,0,0,0,0.41457366943359375,0,0.26503753662109375,0,0,0,5.742408752441406,100,5.1259765625,0.05657196044921875,100,0.2697906494140625,0,0.18273162841796875,0,0,0,0,0,8188,240,19250,42,0,33514618880,35903139840,12142010368,0
200,1772138928578,65222.93115234375,5100,0,0.34999999999999987,662082.1962890625,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,12.584159851074219,14.497276306152344,1.2879409790039063,2.12371826171875,2.1659774780273438,2.802001953125,0.7932662963867188,1.043243408203125,0.44335174560546875,0.43572998046875,0.7788848876953125,0.544097900390625,0.3652496337890625,0.6007919311523438,0.364501953125,0.49202728271484375,0.43613433837890625,1.0539398193359375,0.743194580078125,5.7729949951171875,98.62943267822266,4.862007141113281,1.3058547973632813,100,0.38680267333984375,0.41452789306640625,0.3768463134765625,0.411590576171875,0.437774658203125,0.475799560546875,0.3891448974609375,0.408355712890625,8188,240,19278,42,0,33514618880,35903139840,12158644224,0
